id,date,kms,alti,lat_deg,lat_min,long_deg,long_min,poids,taille,id_couleur,couleur,id_matiere,matiere,id_origine,origine,id_pays,pays,post,objet,gps,lieu,contexte,depart,arrivee,annee,mois,jour,kms_cumule,kms_depart_vol_oiseau,kms_depart_corde,kms_etape_segments,kms_etape_cumule,lat_dec,long_dec,lat_rad,long_rad,lat_x,long_y
933,42203,80,93,45,51.185,18,51.222,0.1,27,2,Orange,0,Mixte,2,Artificiel,20,Hongrie,0,Émerillon,"N 45°51,185' E 18°51,222'","Batina, Croatie ","Une douche offerte dans un hôtel ",Dajl,Batina,2015,7,18,14738,1753.3969367163265,1747.8716102145268,43.42549380854203,#NUM!,45.85308333333333,18.8537,0.8002866003842593,0.3290588632388889,0,0
934,42204,55,97,46,4.903,18,45.641,0.86,14,3,"Jaune Orangé",1,Végétale,1,Naturel,20,Hongrie,0,Maïs,"N 46°4,903' E 18°45,641'","Dunaszekcso, Hongrie ","Bienvenue en Hongrie",Batina,Dunaszekcso,2015,7,19,14793,1739.5854744442681,1734.1896105951187,26.42722004101222,#NUM!,46.081716666666665,18.760683333333333,0.8042770014601852,0.32743541751759253,0,0
935,42205,100,102,46,41.744,19,0.68,2.83,80,7,"Bleu Vert",0,Mixte,2,Artificiel,20,Hongrie,0,"Perles désodorisantes","N 46°41,744' E 19°00,680'","Harta, Hongrie ","Palinka ",Dunaszekcso,Harta,2015,7,20,14893,1741.3803955866813,1735.9678223932515,70.95029979901174,#NUM!,46.69573333333334,19.011333333333333,0.8149936049037038,0.33181008159259257,0,0
936,42206,35,105,46,54.535,18,57.884,1.03,17,2,Orange,1,Végétale,1,Naturel,20,Hongrie,0,Pistache,"N 46°54,535' E 18°57,884'","Dunavecse, Hongrie","Geule de bois",Harta,Dunavecse,2015,7,21,14928,1732.6466163932928,1727.3150248556055,23.97555133073906,#NUM!,46.90891666666667,18.964733333333335,0.818714352837963,0.33099675884814816,0,0
937,42207,90,120,47,30.095,19,4.894,0.48,54,3,"Jaune Orangé",2,Métallique,2,Artificiel,20,Hongrie,1,"Ruban de cuivre","N 47°30,095' E 19°04,894'","Bethlem Gabor Utca, Budapest ","Arrivée à Budapest ",Dunavecse,Budapest,2015,7,22,15018,1728.214983492517,1722.9241726588373,66.50861791277833,#NUM!,47.501583333333336,19.081566666666667,0.8290583288009259,0.33303588346851853,0,0
938,42208,0,103,47,29.849,19,4.238,3.19,60,14,Gris,2,Métallique,2,Artificiel,20,Hongrie,0,Rivet,"N 47°29,849' E 19°04,238'","Budapest, Blaha Lujza, Hongrie","Travail, retrouvailles avec Funda",Budapest,Budapest,2015,7,23,15018,1727.4894861904638,1722.2053316619701,0.939652755592502,#NUM!,47.497483333333335,19.070633333333333,0.828986770362037,0.3328450609648148,0,0
939,42209,0,104,47,29.471,19,3.068,0.32,169,8,Bleu,0,Mixte,2,Artificiel,20,Hongrie,0,Étiquette,"N 47°29,471' E 19°03,068'","Budapest, Jane Haining rakpart, 1052 Hongrie","Dîner hongrois",Budapest,Budapest,2015,7,24,15018,1726.1752462751326,1720.9031354496883,1.6243687996786937,#NUM!,47.49118333333333,19.051133333333333,0.828876814712037,0.3325047220481481,0,0
940,42210,0,104,47,30.302,19,4.117,0.96,24,15,Noir,3,Plastique,2,Artificiel,20,Hongrie,0,Étiquette,"N 47°30,302' E 19°04,117'","Budapest, Király utca, Hongrie","Balkan Partie",Budapest,Budapest,2015,7,25,15018,1727.188613060996,1721.9072173514587,2.0246413562171472,#NUM!,47.50503333333333,19.068616666666667,0.8291185426092592,0.3328098635212963,0,0
941,42211,0,108,47,30.054,19,4.919,0.49,18,11,"Rouge Violet",3,Plastique,2,Artificiel,20,Hongrie,0,"Plastique rose","N 47°30,054' E 19°04,919'","Budapest, Bethlen Gábor utca, Hongrie",Repos,Budapest,Budapest,2015,7,26,15018,1728.2595231703433,1722.968303511406,1.1045795802349552,#NUM!,47.5009,19.081983333333334,0.8290464023944444,0.33304315566759257,0,0
942,42212,0,109,47,30.013,19,5.026,0.96,50,14,Gris,2,Métallique,2,Artificiel,20,Hongrie,0,Trombone,"N 47°30,013' E 19°05,026°","Budapest, Keleti pályaudvar, Hongrie","Quand arrive la pluie",Budapest,Budapest,2015,7,27,15018,1728.4050668170787,1723.112511080819,0.1540579461806234,#NUM!,47.50021666666667,19.083766666666666,0.8290344759879629,0.33307428067962963,0,0
943,42213,60,109,47,49.306,19,0.687,3.46,16,4,Jaune,2,Métallique,2,Artificiel,20,Hongrie,0,"Adaptateur de valve de chambre à air ","N 47°49,306' E 19°0,687'","Kismaros, Hongrie","Route avec Dori, sortie de Budapest ",Budapest,Kismaros,2015,7,28,15078,1716.9538354059282,1711.7657158361746,36.17276883382086,#NUM!,47.82176666666667,19.01145,0.8346465774574074,0.3318121178083333,0,0
944,42214,70,116,47,45.285,18,37.524,1.22,13,14,Gris,1,Végétale,1,Naturel,20,Hongrie,1,Pierre,"N 47°45,285' E 18°37,524'","Tat, Hongrie ","Urgences pour Roxana ",Kismaros,Tat,2015,7,29,15148,1689.690610080475,1684.7455894349507,29.796855265518175,#NUM!,47.75475,18.6254,0.8334769169583333,0.3250742799222222,0,0
945,42215,60,120,47,42.799,17,57.349,0.61,27,9,"Bleu Violet",2,Métallique,1,Naturel,20,Hongrie,0,"Plastique Bleu","N 47°42,799' E 17°57,349'","Acs, Hongrie","Champ de blé et voie ferré ",Tat,Acs,2015,7,30,15208,1641.010538572498,1636.48049560308,50.30147148598234,#NUM!,47.713316666666664,17.955816666666667,0.8327537694824073,0.31338785601018515,0,0
946,42216,60,122,47,47.887,17,30.201,1.41,23,0,Mixte,0,Mixte,2,Artificiel,20,Hongrie,0,"Tube de colle","N 47°47,887' E 17°30,201'","Asvanyraro, Hongrie","3 chevreuilles au petit déjeuner ",Acs,Asvanyraro,2015,7,31,15268,1606.1134155836135,1601.8661248735639,35.12398994417275,#NUM!,47.798116666666665,17.50335,0.8342338074379629,0.3054908295916667,0,0
947,42217,90,145,48,8.399,16,52.676,0.73,25,4,Jaune,3,Plastique,2,Artificiel,21,Autriche,0,"Joint caoutchouc","N 48°08,399' E 16°52,676'","National Park Donauauen, Autriche ",Wilkommen,Asvanyraro,"National Park Danube-Auen",2015,8,1,15358,1554.6762655868715,1550.8239221536965,60.124952641282185,#NUM!,48.13998333333333,16.877933333333335,0.8402005013342593,0.2945752587814815,0,0
948,42218,95,178,48,20.048,15,57.635,9.66,24,4,Jaune,2,Métallique,2,Artificiel,21,Autriche,0,Serrure,"N 48°20,048' E 15°57,635'","Pishelsdorf, Autriche ","Un dimanche pluvieux le long du Danube ","National Park Danube-Auen",Pishelsdorf,2015,8,2,15453,1484.6703475249035,1481.315107158606,71.30730721104662,#NUM!,48.334133333333334,15.960583333333334,0.8435890552148149,0.278564494412037,0,0
949,42219,80,217,48,13.647,15,17.069,1.88,61,8,Bleu,2,Métallique,2,Artificiel,21,Autriche,0,"Logo vélo","N 48°13,647' E 15°17,069'","Urfahr, Autriche ","Châteaux, vignobles et montagne ",Pishelsdorf,Urfahr,2015,8,3,15533,1436.183708246899,1433.1464448744293,51.43157302625053,#NUM!,48.22745,15.284483333333334,0.8417270813638889,0.2667643333064815,0,0
950,42220,110,254,48,18.866,14,19.306,0.59,56,7,"Bleu Vert",2,Métallique,2,Artificiel,21,Autriche,0,"Copeau de métal","N 48°18,866' E 14°19,306'","Time's Up, Linz, Autriche","Découverte de Time's Up",Urfahr,Linz,2015,8,4,15643,1364.297556039884,1361.6937616956875,71.92619177379994,#NUM!,48.314433333333334,14.321766666666667,0.8432452256425926,0.24996177190185184,0,0
951,42221,5,250,48,19.234,14,18.681,0.52,10,14,Gris,8,Verre,2,Artificiel,21,Autriche,1,"facette de boule disco","N 48°19,234' E 14°18,681'","Eleonore ship, Linz, Autriche","Repas sur l'Eleonore ship",Linz,Linz,2015,8,5,15648,1363.4663671151743,1360.8673270899096,1.0290842583542446,#NUM!,48.320566666666664,14.311350000000001,0.843352272412963,0.24977996692499999,0,0
952,42222,10,278,48,18.045,14,16.925,7.98,26,14,Gris,0,Mixte,2,Artificiel,21,Autriche,0,"bout de E-cigarette","N 48°18,045' E 14°16,925'","Bike Kitchen Kapuzinerkirche,Linz, Autriche","Visite de Bike Kitchen",Linz,Linz,2015,8,6,15658,1361.5190449623003,1358.9311207715784,3.089583040006801,#NUM!,48.30075,14.282083333333333,0.843006406625,0.24926916766203702,0,0
953,42223,0,252,48,18.836,14,19.342,2.5,15,13,Blanc,6,Minérale,2,Artificiel,21,Autriche,0,Cœur,"N 48°18,836' E 14°19,342'","Time's Up, Linz Autriche","Ecriture et canicule",Linz,Linz,2015,8,7,15658,1364.3469851694124,1361.7429079130577,3.3213866776610184,#NUM!,48.31393333333333,14.322366666666667,0.8432364990037036,0.24997224386851855,0,0
954,42224,0,253,48,18.896,14,19.273,2.3,17,14,Gris,2,Métallique,2,Artificiel,21,Autriche,0,Vis,"N 48°18.896' E 14°19,273'","Time's Up, Linz, Auriche",Repos,Linz,Linz,2015,8,8,15658,1364.2518116493004,1361.6482791090737,0.1400265969133185,#NUM!,48.314933333333336,14.321216666666666,0.8432539522814815,0.24995217259907407,0,0
955,42225,5,252,48,19.253,14,18.662,0.97,27,12,Rouge,3,Plastique,2,Artificiel,21,Autriche,0,"plastique rouge","N 48°19,253' E 14°18,662'","Eleonore ship, Linz, Autriche","Montage et baignade",Linz,Linz,2015,8,9,15663,1363.4397489664161,1360.840861098688,1.002647768103029,#NUM!,48.320883333333335,14.311033333333333,0.8433577992842592,0.2497744400537037,0,0
956,42226,5,251,48,19.239,14,18.679,0.33,11,3,"Jaune Orangé",1,Végétale,1,Naturel,21,Autriche,0,"Noyau de cerise","N 48°19,239' E 14°18,679'","Eleonore ship, Linz, Autriche","Présentation de Geocyclab",Linz,Linz,2015,8,10,15668,1363.4630440252613,1360.8640229961263,0.03335699072538747,#NUM!,48.32065,14.311316666666666,0.8433537268527778,0.24977938514907408,0,0
957,42227,5,273,48,19.76,14,10.118,0.48,17,13,Blanc,0,Mixte,0,Mixte,21,Autriche,1,"Moustique dans cire","N 48°19,760' E 14°10,118'","Ottenshiem, Autriche","Audieux Nautiques",Linz,Ottenshiem,2015,8,11,15673,1352.866820175324,1350.3279022347233,10.596238179940125,#NUM!,48.32933333333333,14.168633333333334,0.8435052794814815,0.24728909329814816,0,0
958,42228,95,315,48,36.152,13,20.408,1.24,17,14,Gris,2,Métallique,2,Artificiel,21,Autriche,0,Vis,"N 48°36,152' E 13°20,408'","Shalding Links Der Donau, Allemagne",Wilkomen,Ottenshiem,Shalding-Links-Der-Donau,2015,8,12,15768,1289.6046515653422,1287.405396269253,68.24053993601478,#NUM!,48.602533333333334,13.340133333333334,0.8482735149703703,0.23282905265925927,0,0
959,42229,65,315,48,44.829,13,2.283,5.27,16,16,Transparent,8,Verre,2,Artificiel,22,Allemagne,0,Bille,"N 48°44,829' E 13°02,283'","Niederalteich, Allemagne","Danube à sec, le bac est HS",Shalding-Links-Der-Donau,Niederalteich,2015,8,13,15833,1266.5761461545385,1264.4925782640557,27.40417486083332,#NUM!,48.74715,13.03805,0.8507975498249999,0.22755670833055555,0,0
960,42230,115,358,48,59.308,12,2.919,1.67,72,17,Brun,0,Mixte,2,Artificiel,22,Allemagne,0,"Élastique Marron","N 48°59,308' E 12°02,919'","Pentling, Allemagne","Invité chez des voyageurs",Niederalteich,Pentling,2015,8,14,15948,1193.4051420186456,1191.6621254412623,77.20413197069907,#NUM!,48.98846666666667,12.04865,0.8550093166407408,0.21028843529722221,0,0
961,42231,0,347,49,1.156,12,5.622,0.37,16,17,Brun,1,Végétale,2,Artificiel,22,Allemagne,0,"Bouton de bois","N 49°01,156' E 12°05,622'","Regensburg, Allemagne","Day off et bricolage",Pentling,Regensburg,2015,8,15,15948,1196.6483791395158,1194.8911174626548,4.747720616270198,#NUM!,49.01926666666667,12.0937,0.8555468775962963,0.2110747054611111,0,0
962,42232,0,361,48,59.278,12,3.057,2.13,24,15,Noir,3,Plastique,2,Artificiel,22,Allemagne,0,"Joint plastique noir","N 48°59,278' E 12°03,057'","Plenting, Allemagne","Day off et bricolage",Regensburg,Pentling,2015,8,16,15948,1193.5737718433331,1191.8300165054975,4.67439400163263,#NUM!,48.987966666666665,12.05095,0.8550005900018517,0.21032857783611109,0,0
963,42233,45,333,48,53.464,11,49.387,1.25,22,8,Bleu,6,Minérale,2,Artificiel,22,Allemagne,0,"Céramique bleu","N 48°53,464' E 11°49,387'","Kelheim, Allemagne","Reprise pluvieuse",Pentling,Kelheim,2015,8,17,15993,1177.1143336805005,1175.441707424489,19.830048636660727,#NUM!,48.89106666666667,11.823116666666667,0.8533093673851851,0.2063521393824074,0,0
964,42234,85,398,48,44.417,11,5.877,0.21,10,13,Blanc,3,Plastique,2,Artificiel,22,Allemagne,0,"Bouton plastique","N 48°44,417' E 11°05,877'","Neuburg An Der Donau, Allemagne ","Un kebab à Ingelstadt ",Kelheim,Neuburg-An-Der-Donau,2015,8,18,16078,1124.403286111258,1122.9453936154239,55.69645392156717,#NUM!,48.74028333333333,11.09795,0.8506777039842592,0.1936956041138889,0,0
965,42235,62,100,48,27.252,10,13.042,0.79,12,14,Gris,3,Plastique,2,Artificiel,22,Allemagne,0,"Perle paillette","N 48°27,252' E 10°13,042'","Leipheim, Allemagne ","Une partie de foot dans un camping abandonné ",Neuburg-An-Der-Donau,Leipheim,2015,8,19,16140,1060.8010604059275,1059.5767836731343,72.16811219962013,#NUM!,48.4542,10.217366666666667,0.8456846121,0.1783265385907407,0,0
966,42236,80,522,48,14.398,9,32.841,2.09,10,15,Noir,2,Métallique,2,Artificiel,22,Allemagne,1,Boulon,"N 48°14,398' E 09°32,841'","Rechtenstein, Allemagne ","Retrouvaille avec Y.Y. Dodeur",Leipheim,Rechtenstein,2015,8,20,16220,1012.6199951658893,1011.5550417517823,54.96306540555553,#NUM!,48.23996666666667,9.54735,0.841945538224074,0.16663255159166665,0,0
967,42237,95,628,48,1.914,8,56.455,3.32,20,0,Mixte,6,Minérale,1,Naturel,22,Allemagne,0,Pierre,"N 48°01,914' E 08°56,455'","Fridingen, Allemagne","Sous assitance",Rechtenstein,Fridingen,2015,8,21,16315,969.3637209329863,968.4294714632854,50.61499699460998,#NUM!,48.0319,8.940916666666666,0.8383140928944444,0.15604830217129628,0,0
968,42238,85,666,47,49.545,8,39.142,0.11,10,7,"Bleu Vert",3,Plastique,2,Artificiel,22,Allemagne,0,"Fleur plastique bleue","N 47°49,545' E 08°39,142'","Tengen, Allemagne","Colline et camping ",Fridingen,Tengen,2015,8,22,16400,950.0406494785224,949.1611530188785,31.435831814421988,#NUM!,47.82575,8.652366666666667,0.8347160996805555,0.15101215886851851,0,0
969,42239,110,306,47,37.172,8,15.528,2.3,25,14,Gris,2,Métallique,2,Artificiel,22,Allemagne,0,"Étiquette métal","N 47°37,172' E 08°15,528'","Homburg, Allemagne","Un détour en Suiss",Tengen,Homburg,2015,8,23,16510,923.3820390747588,922.5745094269847,37.32679077102699,#NUM!,47.61953333333334,8.2588,0.8311169429148149,0.1441431305111111,0,0
970,42240,95,231,47,41.119,7,30.705,0.94,40,4,Jaune,3,Plastique,2,Artificiel,23,France,0,"Étiquette ""5""","N 47°41,119' E 07°30,705'","Kembs, France ","La dernière frontière",Homburg,Kembs,2015,8,24,16605,866.9362262300215,866.2678989801293,56.44869877526018,#NUM!,47.685316666666665,7.51175,0.8322650777046297,0.1311046593472222,0,0
971,42241,95,303,47,26.725,6,40.619,0.34,25,12,Rouge,3,Plastique,2,Artificiel,23,France,0,"Fragment de touilleur","N 47°26,725' E 06°40,619'","Colombier Fontaine, France","Le départ des cigognes ",Kembs,Colombier-Fontaine,2015,8,25,16700,808.2581518176016,807.7165362533725,68.09431495864372,#NUM!,47.44541666666667,6.676983333333333,0.8280780363657407,0.11653524483425924,0,0
972,42242,80,349,47,15.852,6,4.262,1.87,30,3,"Jaune Orangé",3,Plastique,2,Artificiel,23,France,0,Éléphant,"N 47°15,852' E 06°04,262'","Chalezeule, France ","Retrouvailles avec J.B. Blin",Colombier-Fontaine,Chalezeule,2015,8,26,16780,766.3400350009374,765.8783835317873,49.90977679259119,#NUM!,47.2642,6.071033333333333,0.8249152115444444,0.10595943116481481,0,0
973,42243,75,233,47,5.739,5,31.788,0.09,5,1,"Rouge Orangé",3,Plastique,2,Artificiel,23,France,0,"Bille (pistolet à bille)","N 47°05,739' E 05°31,788'","Dole, France","Petit jour, gros vent et plus d’assistance",Chalezeule,Dole,2015,8,27,16855,729.5715526385011,729.1732064135053,45.00756585622715,#NUM!,47.09565,5.5298,0.821973461575,0.09651313545555554,0,0
974,42244,65,296,46,40.477,5,33.325,0.77,27,14,Gris,2,Métallique,2,Artificiel,23,France,1,Chaînette,"N 46°40,477' E 05°33,325","Lons Le Saunier, France","Rencontre avec les Pigons Voyageurs",Dole,Lons-Le-Saunier,2015,8,28,16920,742.141903588456,741.7226127052745,46.87042891045166,#NUM!,46.674616666666665,5.555416666666667,0.8146250498546296,0.09696023025462962,0,0
975,42245,0,301,46,40.477,5,33.273,0.6,25,5,"Jaune Vert",3,Plastique,2,Artificiel,23,France,0,"Boule Quies","N 46°40,477' E 05°33,273'","Lons le Saunier, France","Seesion boulot",Lons-Le-Saunier,Lons-Le-Saunier,2015,8,29,16920,742.0779945718024,741.6588119878543,0.06614137225993964,#NUM!,46.674616666666665,5.55455,0.8146250498546296,0.09694510408055555,0,0
976,42246,0,543,46,39.684,5,37.422,4.64,17,14,Gris,2,Métallique,2,Artificiel,23,France,0,"Vis ","N 46°39,684' E 05°37,422'","Briod, France ","Fête des fours ",Lons-Le-Saunier,Briod,2015,8,30,16920,747.5565433378795,747.1280090057543,5.478857137997601,#NUM!,46.6614,5.6236999999999995,0.8143943757,0.09815199823888887,0,0
977,42247,85,221,46,53.127,4,45.916,0.28,65,6,Vert,3,Plastique,2,Artificiel,23,France,0,"Feuille plastique ","N 46°53,127' E 04°45,916'","Rully, France","Au revoirs pignons voyageurs ",Briod,Rully,2015,8,31,17005,678.0262898522656,677.7065429615855,69.98006531116235,#NUM!,46.88545,4.765266666666666,0.8183047825861111,0.08316952281851851,0,0
978,42248,85,284,46,30.218,4,12.358,1.09,8,14,Gris,2,Métallique,2,Artificiel,23,France,0,"Roulette Métallique","N 46°30,218' E 04°12,358'","Poujux, France ","Barth s'en va rouler seul",Rully,Poujux,2015,9,1,17090,648.4900201402227,648.2102625635418,60.200344428540376,#NUM!,46.50363333333333,4.205966666666667,0.8116408302425926,0.07340790455740741,0,0
979,42249,10,231,46,27.416,4,6.415,0.67,68,0,Mixte,0,Mixte,2,Artificiel,23,France,0,"Aiguille de catheter","N 46°27,416' E 04°06,415'","Paray le Monial, France ","Appendicite Aiguë pour Rox",Poujux,Paray-le-Monial,2015,9,2,17100,642.8952893193166,642.6227095227956,9.194170763728941,#NUM!,46.45693333333333,4.106916666666667,0.8108257621703703,0.07167915739351852,0,0
980,42250,20,270,46,27.899,4,6.576,5.1,60,10,Violet,3,Plastique,2,Artificiel,23,France,0,"Tube à essais","N 46°27,899' E 04°06,576'","Centre hospitalier de Paray le Monial, France","Post-appendice ",Paray-le-Monial,Paray-le-Monial,2015,9,3,17120,642.80827317556,642.5358040360418,0.9186717663587332,#NUM!,46.464983333333336,4.1096,0.8109662610564814,0.07172599035555556,0,0
981,42251,10,253,46,26.85,4,6.846,0.63,21,15,Noir,3,Plastique,2,Artificiel,23,France,0,"Bouchon plastique ","N 46°26,850' E 04°06,846'","Gare de Paray le Monial, France","Convalescence Roxana",Paray-le-Monial,Paray-le-Monial,2015,9,4,17130,643.7494552813293,643.4757876652438,1.9749394262620044,#NUM!,46.4475,4.1141,0.8106611195833333,0.07180453010555554,0,0
982,42252,10,318,46,28.167,4,7.123,0.27,60,14,Gris,0,Mixte,2,Artificiel,23,France,0,"Élastique à cheveux argenté","N 46°28,167' E 04°07,123'","Paray le Monial, hôtel b&b","Sortie de l'hôpital pour Roxana ",Paray-le-Monial,Paray-le-Monial,2015,9,5,17140,643.3153770823403,643.0422626456792,2.466909463835406,#NUM!,46.46945,4.118716666666667,0.8110442190305556,0.07188510607129629,0,0
983,42253,45,222,46,33.07,3,44.514,1.26,15,13,Blanc,3,Plastique,2,Artificiel,23,France,1,Rondelle,"N 46°33,070' E 03°44,514'","La Brosse, France ","Un aller retour Paray - Digoin en TER pour rien ",Paray-le-Monial,La-Brosse,2015,9,6,17185,613.0745287164609,612.8381448904629,30.242867155792233,#NUM!,46.55116666666667,3.7419000000000002,0.8124704427129629,0.06530842011666667,0,0
984,42254,110,204,46,55.866,2,46.829,0.65,78,11,"Rouge Violet",3,Plastique,2,Artificiel,23,France,0,"Pique rose","N 46°55,866' E 02°46,829'","Ourouer les Bourdelins, France","L'hiver revient ",La-Brosse,Ourouer-les-Bourdelins,2015,9,7,17295,530.7247930352013,530.5714377816062,84.5924517026912,#NUM!,46.9311,2.780483333333333,0.8191015247166666,0.04852854797314814,0,0
985,42255,110,105,47,16.664,1,46.144,1.34,21,17,Brun,6,Minérale,1,Naturel,23,France,0,Silex,"N 47°16,664' E 01'46,144'","St Julien sur Cher, France","Course contre la montre ",Ourouer-les-Bourdelins,St-Julien-sur-Cher,2015,9,8,17405,447.114667471905,447.0229698212405,85.72979032945753,#NUM!,47.27773333333333,1.7690666666666668,0.8251514125703703,0.030876011940740744,0,0
986,42256,115,65,47,20.981,0,32.976,0.18,50,10,Violet,3,Plastique,2,Artificiel,23,France,0,"RFID ","N 47°20,981' E 00°32,976'","Savonnière, France ","Retretrouvailles avec Barth et Patrice",St-Julien-sur-Cher,Savonnière,2015,9,9,17520,355.67558504487204,355.6294242334989,92.3061571364408,#NUM!,47.34968333333333,0.5496,0.8264071759064815,0.009592321466666666,0,0
987,42257,55,35,47,13.099,0,3.2,4.46,12,17,Brun,2,Métallique,2,Artificiel,23,France,0,Vis,"N 47°13,099' E 00°03,200'","Montsoreau, France ","Un Chinon à Chinon",Savonnière,Montsoreau,2015,9,10,17575,323.34180682236905,323.307125169472,40.19407961386815,#NUM!,47.21831666666667,0.05333333333333334,0.8241143969824074,0.0009308414814814815,0,0
988,42258,50,32,47,24.198,0,-18.771,0.56,30,15,Noir,3,Plastique,2,Artificiel,23,France,0,"Amortisseur de câble de frein","N 47°24,198' W 00°18,771'","St Mathurin sur Loire, France ","Greenwich - Bivouac avec Toni ",Montsoreau,St-Mathurin-sur-Loire,2015,9,11,17625,291.17717704820615,291.151849751342,34.437329409419036,#NUM!,47.4033,-0.31285,0.8273429624833333,-0.005460257952777778,0,0
989,42259,110,9,47,15.134,-1,-23.863,2.46,100,6,Vert,3,Plastique,2,Artificiel,23,France,0,Scoubidou,"N 47°15,134' W 01°23,863'","St Julien de Concelles, France ","Accueillis chez Isabelle ",St-Mathurin-sur-Loire,St-Julien-de-Concelles,2015,9,12,17735,218.9154689859985,218.904705545202,83.49503802498005,#NUM!,47.252233333333336,-1.3977166666666667,0.8247063539870371,-0.02439473723796296,0,0
990,42260,20,8,47,12.564,-1,-34.429,4.85,19,14,Gris,2,Métallique,2,Artificiel,23,France,1,"Plaquette métal","N 47°12,564' W 01°34,429'","Rue Chaptal, Nantes, France","Escale à Nantes",St-Julien-de-Concelles,Nantes,2015,9,13,17755,208.76781607143815,208.75848109989272,14.127969903232282,#NUM!,47.2094,-1.5738166666666666,0.8239587719222222,-0.027468259454629627,0,0
